6
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
rod-of-alertness,Rod of Alertness,/api/magic-items/rod-of-alertness,"['Rod, very rare (requires attunement)', 'This rod has a flanged head and the following properties.', '***Alertness.*** While holding the rod, you have advantage on Wisdom (Perception) checks and on rolls for initiative.', '***Spells.*** While holding the rod, you can use an action to cast one of the following spells from it: detect evil and good, detect magic, detect poison and disease, or see invisibility.', ""***Protective Aura.*** As an action, you can plant the haft end of the rod in the ground, whereupon the rod's head sheds bright light in a 60-foot radius and dim light for an additional 60 feet. While in that bright light, you and any creature that is friendly to you gain a +1 bonus to AC and saving throws and can sense the location of any invisible hostile creature that is also in the bright light."", ""The rod's head stops glowing and the effect ends after 10 minutes, or when a creature uses an action to pull the rod from the ground. This property can't be used again until the next dawn.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'rod', 'name': 'Rod', 'url': '/api/equipment-categories/rod'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
rod-of-lordly-might,Rod of Lordly Might,/api/magic-items/rod-of-lordly-might,"['Rod, legendary (requires attunement)', 'This rod has a flanged head, and it functions as a magic mace that grants a +3 bonus to attack and damage rolls made with it. The rod has properties associated with six different buttons that are set in a row along the haft. It has three other properties as well, detailed below.', ""***Six Buttons.*** You can press one of the rod's six buttons as a bonus action. A button's effect lasts until you push a different button or until you push the same button again, which causes the rod to revert to its normal form."", ""If you press **button 1**, the rod becomes a flame tongue, as a fiery blade sprouts from the end opposite the rod's flanged head."", ""If you press **button 2**, the rod's flanged head folds down and two crescent-shaped blades spring out, transforming the rod into a magic battleaxe that grants a +3 bonus to attack and damage rolls made with it."", ""If you press **button 3**, the rod's flanged head folds down, a spear point springs from the rod's tip, and the rod's handle lengthens into a 6-foot haft, transforming the rod into a magic spear that grants a +3 bonus to attack and damage rolls made with it."", 'If you press **button 4**, the rod transforms into a climbing pole up to 50 feet long, as you specify. In surfaces as hard as granite, a spike at the bottom and three hooks at the top anchor the pole. Horizontal bars 3 inches long fold out from the sides, 1 foot apart, forming a ladder. The pole can bear up to 4,000 pounds. More weight or lack of solid anchoring causes the rod to revert to its normal form.', 'If you press **button 5**, the rod transforms into a handheld battering ram and grants its user a +10 bonus to Strength checks made to break through doors, barricades, and other barriers.', 'If you press **button 6**, the rod assumes or remains in its normal form and indicates magnetic north. (Nothing happens if this function of the rod is used in a location that has no magnetic north.) The rod also gives you knowledge of your approximate depth beneath the ground or your height above it.', ""***Drain Life.*** When you hit a creature with a melee attack using the rod, you can force the target to make a DC 17 Constitution saving throw. On a failure, the target takes an extra 4d6 necrotic damage, and you regain a number of hit points equal to half that necrotic damage. This property can't be used again until the next dawn."", ""***Paralyze.*** When you hit a creature with a melee attack using the rod, you can force the target to make a DC 17 Strength saving throw. On a failure, the target is paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on a success. This property can't be used again until the next dawn."", ""***Terrify.*** While holding the rod, you can use an action to force each creature you can see within 30 feet of you to make a DC 17 Wisdom saving throw. On a failure, a target is frightened of you for 1 minute. A frightened target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. This property can't be used again until the next dawn.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'rod', 'name': 'Rod', 'url': '/api/equipment-categories/rod'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
rod-of-rulership,Rod of Rulership,/api/magic-items/rod-of-rulership,"['Rod, rare (requires attunement)', ""You can use an action to present the rod and command obedience from each creature of your choice that you can see within 120 feet of you. Each target must succeed on a DC 15 Wisdom saving throw or be charmed by you for 8 hours. While charmed in this way, the creature regards you as its trusted leader. If harmed by you or your companions, or commanded to do something contrary to its nature, a target ceases to be charmed in this way. The rod can't be used again until the next dawn.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'rod', 'name': 'Rod', 'url': '/api/equipment-categories/rod'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
rod-of-security,Rod of Security,/api/magic-items/rod-of-security,"['Rod, very rare', 'While holding this rod, you can use an action to activate it. The rod then instantly transports you and up to 199 other willing creatures you can see to a paradise that exists in an extraplanar space. You choose the form that the paradise takes. It could be a tranquil garden, lovely glade, cheery tavern, immense palace, tropical island, fantastic carnival, or whatever else you can imagine. Regardless of its nature, the paradise contains enough water and food to sustain its visitors. Everything else that can be interacted with inside the extraplanar space can exist only there. For example, a flower picked from a garden in the paradise disappears if it is taken outside the extraplanar space.', ""For each hour spent in the paradise, a visitor regains hit points as if it had spent 1 Hit Die. Also, creatures don't age while in the paradise, although time passes normally. Visitors can remain in the paradise for up to 200 days divided by the number of creatures present (round down)."", ""When the time runs out or you use an action to end it, all visitors reappear in the location they occupied when you activated the rod, or an unoccupied space nearest that location. The rod can't be used again until ten days have passed.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'rod', 'name': 'Rod', 'url': '/api/equipment-categories/rod'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
rope-of-climbing,Rope of Climbing,/api/magic-items/rope-of-climbing,"['Wondrous item, uncommon', 'This 60-foot length of silk rope weighs 3 pounds and can hold up to 3,000 pounds. If you hold one end of the rope and use an action to speak the command word, the rope animates. As a bonus action, you can command the other end to move toward a destination you choose. That end moves 10 feet on your turn when you first command it and 10 feet on each of your turns until reaching its destination, up to its maximum length away, or until you tell it to stop. You can also tell the rope to fasten itself securely to an object or to unfasten itself, to knot or unknot itself, or to coil itself for carrying.', 'If you tell the rope to knot, large knots appear at 1 foot intervals along the rope. While knotted, the rope shortens to a 50-foot length and grants advantage on checks made to climb it.', 'The rope has AC 20 and 20 hit points. It regains 1 hit point every 5 minutes as long as it has at least 1 hit point. If the rope drops to 0 hit points, it is destroyed.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
rope-of-entanglement,Rope of Entanglement,/api/magic-items/rope-of-entanglement,"['Wondrous item, rare', 'This rope is 30 feet long and weighs 3 pounds. If you hold one end of the rope and use an action to speak its command word, the other end darts forward to entangle a creature you can see within 20 feet of you. The target must succeed on a DC 15 Dexterity saving throw or become restrained.', ""You can release the creature by using a bonus action to speak a second command word. A target restrained by the rope can use an action to make a DC 15 Strength or Dexterity check (target's choice). On a success, the creature is no longer restrained by the rope."", 'The rope has AC 20 and 20 hit points. It regains 1 hit point every 5 minutes as long as it has at least 1 hit point. If the rope drops to 0 hit points, it is destroyed.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
scarab-of-protection,Scarab of Protection,/api/magic-items/scarab-of-protection,"['Wondrous item, legendary (requires attunement)', 'If you hold this beetle-shaped medallion in your hand for 1 round, an inscription appears on its surface revealing its magical nature. It provides two benefits while it is on your person:', 'You have advantage on saving throws against spells.', 'The scarab has 12 charges. If you fail a saving throw against a necromancy spell or a harmful effect originating from an undead creature, you can use your reaction to expend 1 charge and turn the failed save into a successful one. The scarab crumbles into powder and is destroyed when its last charge is expended.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
scimitar-of-speed,Scimitar of Speed,/api/magic-items/scimitar-of-speed,"['Weapon (scimitar), very rare (requires attunement)', 'You gain a +2 bonus to attack and damage rolls made with this magic weapon. In addition, you can make one attack with it as a bonus action on each of your turns.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'weapon', 'name': 'Weapon', 'url': '/api/equipment-categories/weapon'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
shield-of-missile-attraction,Shield of Missile Attraction,/api/magic-items/shield-of-missile-attraction,"['Armor (shield), rare (requires attunement)', 'While holding this shield, you have resistance to damage from ranged weapon attacks.', '***Curse.*** This shield is cursed. Attuning to it curses you until you are targeted by the remove curse spell or similar magic. Removing the shield fails to end the curse on you. Whenever a ranged weapon attack is made against a target within 10 feet of you, the curse causes you to become the target instead.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'armor', 'name': 'Armor', 'url': '/api/equipment-categories/armor'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
slippers-of-spider-climbing,Slippers of Spider Climbing,/api/magic-items/slippers-of-spider-climbing,"['Wondrous item, uncommon (requires attunement)', ""While you wear these light shoes, you can move up, down, and across vertical surfaces and upside down along ceilings, while leaving your hands free. You have a climbing speed equal to your walking speed. However, the slippers don't allow you to move this way on a slippery surface, such as one covered by ice or oil.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
sovereign-glue,Sovereign Glue,/api/magic-items/sovereign-glue,"['Wondrous item, legendary', 'This viscous, milky-white substance can form a permanent adhesive bond between any two objects. It must be stored in a jar or flask that has been coated inside with oil of slipperiness. When found, a container contains 1d6 + 1 ounces.', 'One ounce of the glue can cover a 1-foot square surface. The glue takes 1 minute to set. Once it has done so, the bond it creates can be broken only by the application of universal solvent or oil of etherealness, or with a wish spell.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
spell-scroll,Spell Scroll,/api/magic-items/spell-scroll,"['Scroll, varies', ""A spell scroll bears the words of a single spell, written in a mystical cipher. If the spell is on your class's spell list, you can read the scroll and cast its spell without providing any material components. Otherwise, the scroll is unintelligible. Casting the spell by reading the scroll requires the spell's normal casting time. Once the spell is cast, the words on the scroll fade, and it crumbles to dust. If the casting is uninterrupted, the scroll is not lost."", ""If the spell is on your class's spell list but of a higher level than you can normally cast, you must make an ability check using your spellcasting ability to determine whether you cast it successfully. The DC equals 10 + the spell's level. On a failed check, the spell disappears from the scroll with no other effect."", ""The level of the spell on the scroll determines the spell's saving throw DC and attack bonus, as well as the scroll's rarity, as shown in the Spell Scroll table."", 'Spell Scroll (table)', '| Spell Level | Rarity | Save DC | Attack Bonus |', '|---|---|---|---|', '| Cantrip | Common | 13 | +5 |', '| 1st | Common | 13 | +5 |', '| 2nd | Uncommon | 13 | +5 |', '| 3rd | Uncommon | 15 | +7 |', '| 4th | Rare | 15 | +7 |', '| 5th | Rare | 17 | +9 |', '| 6th | Very rare | 17 | +9 |', '| 7th | Very rare | 18 | +10 |', '| 8th | Very rare | 18 | +10 |', '| 9th | Legendary | 19 | +11 |', ""A wizard spell on a spell scroll can be copied just as spells in spellbooks can be copied. When a spell is copied from a spell scroll, the copier must succeed on an Intelligence (Arcana) check with a DC equal to 10 + the spell's level. If the check succeeds, the spell is successfully copied. Whether the check succeeds or fails, the spell scroll is destroyed.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'scroll', 'name': 'Scroll', 'url': '/api/equipment-categories/scroll'}","[{'index': 'spell-scroll-cantrip', 'name': 'Spell Scroll (Cantrip)', 'url': '/api/magic-items/spell-scroll-cantrip'}, {'index': 'spell-scroll-1st', 'name': 'Spell Scroll (1st)', 'url': '/api/magic-items/spell-scroll-1st'}, {'index': 'spell-scroll-2nd', 'name': 'Spell Scroll (2nd)', 'url': '/api/magic-items/spell-scroll-2nd'}, {'index': 'spell-scroll-3rd', 'name': 'Spell Scroll (3rd)', 'url': '/api/magic-items/spell-scroll-3rd'}, {'index': 'spell-scroll-4th', 'name': 'Spell Scroll (4th)', 'url': '/api/magic-items/spell-scroll-4th'}, {'index': 'spell-scroll-5th', 'name': 'Spell Scroll (5th)', 'url': '/api/magic-items/spell-scroll-5th'}, {'index': 'spell-scroll-6th', 'name': 'Spell Scroll (6th)', 'url': '/api/magic-items/spell-scroll-6th'}, {'index': 'spell-scroll-7th', 'name': 'Spell Scroll (7th)', 'url': '/api/magic-items/spell-scroll-7th'}, {'index': 'spell-scroll-8th', 'name': 'Spell Scroll (8th)', 'url': '/api/magic-items/spell-scroll-8th'}, {'index': 'spell-scroll-9th', 'name': 'Spell Scroll (9th)', 'url': '/api/magic-items/spell-scroll-9th'}]",False,,,,,,,,,,,,,,,,,,,,,,,,,
